40																																							
1736																																							
110	158	198	95	150	143	55	128	119	24	55	79	88	88	70	213	229	167	95	119	222	174	183	167	24	55	31	95	79	64	103	103	88	99	114	107	253	183	213	95
110	134	189	88	150	134	64	119	134	15	64	88	79	95	55	222	213	189	103	119	222	174	174	174	15	55	40	103	84	64	88	103	88	95	127	114	238	189	229	103
103	128	189	95	150	134	55	119	110	15	48	79	95	95	64	222	198	207	103	128	222	174	167	174	24	55	40	103	84	64	88	103	103	103	119	111	246	174	222	103
119	119	183	95	134	128	48	110	128	24	48	79	95	88	64	213	213	174	103	128	207	183	158	174	24	55	40	103	84	64	95	103	95	103	123	111	229	174	222	103
119	119	198	95	128	134	55	128	128	24	55	88	79	88	64	213	229	167	110	119	213	183	167	167	24	55	40	103	79	55	95	103	95	103	127	107	229	174	229	110
119	128	207	95	128	134	55	128	128	15	55	88	88	95	55	213	222	167	95	119	229	174	167	174	24	55	31	103	84	64	103	119	110	107	119	114	238	183	213	103
119	128	207	95	128	119	48	128	119	24	55	70	88	88	55	229	198	174	103	128	207	174	167	167	15	55	40	95	83	70	88	128	110	111	131	107	238	198	229	95
110	119	183	88	119	128	55	128	119	24	48	88	79	95	64	213	198	174	95	128	213	174	167	167	24	55	40	95	79	64	103	119	110	107	123	99	246	189	229	95
119	134	189	95	134	110	55	128	110	15	48	88	79	95	64	213	207	174	95	119	213	158	158	167	24	55	40	95	75	55	110	119	110	107	127	95	238	207	207	95
110	119	198	88	128	110	48	128	110	24	48	79	79	110	55	222	189	183	103	119	213	167	158	167	15	48	31	103	84	64	103	119	119	103	119	107	246	198	213	95
110	119	189	95	134	110	55	128	110	24	48	88	79	95	70	198	167	189	95	110	207	174	158	167	24	48	40	95	79	64	103	128	103	99	119	95	262	198	213	88
110	128	183	88	143	110	55	128	110	15	55	88	79	95	64	213	174	189	95	110	207	167	150	174	15	48	40	103	79	55	103	128	95	95	114	111	253	174	213	95
103	128	207	95	128	128	55	119	110	24	55	79	70	95	55	222	183	158	95	128	207	174	150	150	24	48	40	95	79	64	110	128	103	103	119	103	238	189	207	88
110	119	189	88	119	110	40	119	103	24	55	79	70	95	55	213	189	183	103	110	213	167	158	150	15	48	40	103	84	64	103	128	103	103	119	107	238	174	198	110
103	110	189	88	119	110	55	119	119	24	48	79	79	103	55	183	174	174	88	103	207	167	150	158	24	48	40	88	72	55	95	119	103	103	119	103	238	183	207	103
103	110	183	88	134	119	48	119	110	15	55	79	79	95	55	183	158	158	95	110	213	167	158	158	15	55	40	103	84	64	103	128	103	103	119	103	238	189	207	103
103	110	183	88	134	110	48	110	110	24	48	79	70	103	48	183	150	150	95	110	207	174	150	158	24	48	31	88	76	64	110	134	110	111	119	119	238	198	198	95
103	119	198	88	119	110	55	110	110	15	55	70	64	95	55	189	150	143	95	110	198	158	150	167	24	55	40	95	79	64	110	128	110	107	114	111	229	174	189	95
95	110	198	95	128	103	48	110	103	24	48	79	70	95	48	183	174	143	103	110	207	167	143	158	24	48	40	88	72	55	119	134	110	103	111	119	229	167	189	103
88	119	174	88	128	95	48	110	110	15	55	79	79	110	55	174	174	150	95	110	198	167	134	150	15	48	31	88	79	70	128	128	119	99	114	99	246	158	183	95
95	110	189	88	119	110	48	110	110	24	48	70	79	103	48	189	174	150	103	103	198	167	158	150	24	55	40	88	72	55	110	134	110	99	123	99	238	183	183	95
88	110	183	88	128	103	48	119	110	24	48	70	88	103	48	189	174	150	95	110	198	167	143	150	15	48	40	88	76	64	119	128	119	99	114	99	229	174	174	88
95	110	174	103	119	110	40	110	110	15	55	88	70	95	64	189	158	134	103	110	198	158	134	134	24	48	31	95	79	64	119	143	119	99	119	91	222	158	174	95
95	110	183	88	119	110	48	110	110	24	55	79	70	88	55	174	167	150	95	110	189	158	143	143	15	48	40	88	76	64	119	134	103	111	119	99	229	150	183	88
95	110	167	88	134	103	48	103	110	15	48	70	88	88	48	174	158	134	88	110	198	167	143	143	24	48	31	88	72	55	110	128	103	107	119	95	238	150	183	88
88	110	174	88	128	119	40	103	119	24	48	79	88	88	48	167	150	134	95	110	183	167	150	150	15	40	40	103	84	64	110	119	95	103	119	87	238	158	174	95
88	103	174	88	128	110	55	110	110	24	55	64	79	88	48	174	134	128	95	110	198	158	143	158	24	48	40	95	79	64	110	128	103	99	114	91	238	158	158	88
103	103	174	95	128	95	48	110	103	15	55	64	70	95	40	167	134	128	95	110	189	158	143	167	15	40	40	95	79	64	110	119	110	99	111	91	229	143	167	88
88	103	189	88	110	95	48	110	110	24	55	70	70	88	48	167	134	128	95	103	207	167	143	167	24	40	40	95	79	64	103	128	110	99	114	91	213	150	174	88
95	110	167	88	128	103	48	110	103	15	55	64	79	88	40	167	143	128	88	110	198	158	150	150	24	40	31	95	79	64	103	128	103	99	123	95	238	143	174	88
88	103	174	88	134	103	40	110	110	24	55	64	64	79	48	158	134	128	95	103	198	158	143	150	24	48	31	88	76	64	110	128	119	99	127	87	229	158	174	88
95	110	158	95	119	103	48	103	110	24	55	70	70	88	40	174	134	143	88	110	189	158	143	150	15	48	31	95	79	64	103	128	119	103	114	87	222	150	167	88
95	103	158	88	128	95	40	103	119	24	40	70	70	88	48	174	143	134	103	103	183	158	134	143	24	48	31	95	79	64	110	128	103	103	123	91	229	158	167	79
95	103	174	88	119	103	48	95	103	24	48	70	70	79	48	189	134	128	95	103	207	158	143	143	15	48	31	95	79	64	103	119	110	103	114	95	222	158	174	95
95	110	167	95	119	103	40	110	103	31	55	79	70	88	40	167	134	134	103	103	189	158	143	143	24	40	31	95	75	55	110	128	110	99	114	87	222	150	167	88
95	110	167	88	128	103	48	95	103	24	48	79	64	79	40	158	128	150	103	103	198	150	143	143	15	48	31	95	79	64	103	119	103	103	114	84	229	150	158	79
95	103	167	88	128	110	48	110	103	24	48	64	70	79	55	158	134	158	103	103	207	158	134	134	24	48	31	103	84	64	103	134	110	107	119	95	222	158	167	88
95	103	150	88	128	103	48	103	103	24	48	64	70	79	40	150	128	143	103	95	189	150	150	143	15	48	31	95	75	55	103	128	103	103	114	87	229	150	167	88
95	103	174	88	134	95	40	95	110	24	48	70	64	79	40	158	134	143	95	110	183	158	134	150	24	48	31	95	79	64	110	128	110	99	114	87	222	143	167	88
88	103	158	88	128	95	48	110	103	24	48	70	70	79	40	158	134	134	88	103	189	158	143	143	24	48	31	95	79	64	103	128	110	95	114	95	222	143	167	88
95	103	174	79	128	88	40	95	103	24	48	70	64	79	48	158	128	143	95	110	198	158	134	143	15	48	31	103	84	64	110	128	110	99	119	99	213	143	167	79
88	119	174	88	119	110	48	103	110	24	48	64	64	79	31	158	128	134	95	110	183	158	134	143	24	40	31	95	75	55	110	128	119	95	114	87	229	158	167	88
95	119	174	79	119	95	40	95	110	24	40	55	64	88	48	143	128	134	95	110	183	167	128	134	24	40	40	95	79	64	110	128	110	99	123	91	213	143	167	95
95	119	174	79	128	103	48	110	110	15	48	55	64	79	40	143	119	128	95	110	198	150	143	134	15	40	24	95	79	64	110	128	110	95	114	99	229	134	167	79
95	128	167	79	128	95	40	95	110	24	48	79	70	79	40	158	128	134	95	103	207	158	134	134	24	40	31	103	84	64	103	119	103	91	119	91	222	150	167	88
95	110	167	79	128	95	40	95	128	24	48	70	79	79	55	158	110	128	103	95	189	150	134	128	15	40	31	95	75	55	103	119	119	99	114	95	213	134	158	95
88	110	167	79	119	103	48	95	134	15	55	88	64	88	40	158	128	134	103	110	198	150	134	134	24	48	24	95	79	64	110	128	119	103	119	91	229	119	167	79
95	119	167	79	128	103	48	110	128	24	48	79	64	70	40	150	128	134	110	103	183	150	128	128	15	48	31	95	79	64	110	128	128	95	111	91	207	134	150	88
95	110	158	79	119	103	40	119	128	24	48	79	70	79	48	143	134	134	110	110	183	158	134	134	24	48	31	103	84	64	95	110	110	95	114	99	229	134	150	88
88	110	167	88	128	95	40	119	128	15	55	70	55	70	40	158	119	128	110	110	207	150	134	143	15	48	31	95	79	64	110	134	119	95	107	87	213	134	158	88
95	103	174	88	119	95	40	119	134	31	48	70	64	79	40	150	128	128	110	119	207	158	134	128	24	40	31	95	75	55	103	110	119	95	114	91	222	143	150	88
95	103	167	88	128	103	31	110	143	24	48	48	64	79	40	158	119	128	103	110	213	158	134	128	24	48	31	110	87	64	110	119	119	91	119	95	207	143	158	88
95	103	167	79	110	95	24	110	134	24	48	64	70	79	48	150	119	128	79	103	198	143	134	134	24	31	31	88	76	64	103	128	119	95	119	91	213	143	158	79
88	103	150	88	128	95	24	119	143	24	31	64	64	79	40	143	119	119	70	103	183	150	128	128	15	40	24	95	79	64	110	110	119	95	123	91	213	143	150	95
88	110	158	88	128	95	31	88	143	24	48	70	55	64	40	134	119	134	64	95	174	150	134	134	24	48	31	103	87	70	103	134	119	91	111	84	213	143	158	88
88	119	158	79	119	103	24	79	134	31	40	48	55	70	40	143	119	128	55	88	158	150	134	134	15	40	24	103	84	64	110	143	110	91	111	91	213	143	143	88
95	103	167	79	128	95	24	88	150	31	31	48	55	79	40	150	119	119	64	88	158	143	128	128	15	40	31	128	103	79	119	119	128	91	114	95	213	134	158	79
95	110	158	88	134	95	24	79	158	15	31	64	55	79	40	150	128	119	55	88	158	150	128	134	24	40	31	119	99	79	110	128	110	84	114	87	222	143	143	88
95	110	158	79	128	95	31	79	128	24	31	55	70	88	48	128	119	128	48	88	150	150	134	134	9	40	24	64	56	48	110	128	119	84	114	87	213	143	150	88
88	110	150	79	134	95	24	79	119	24	40	64	55	64	40	134	110	119	55	88	143	150	128	134	9	15	15	88	76	64	95	110	119	87	114	91	213	134	143	88
88	103	158	79	128	103	24	64	128	31	40	64	64	79	31	143	119	119	55	88	143	158	134	143	9	40	24	88	79	70	103	110	119	91	123	95	207	134	150	79
95	103	150	88	128	95	24	70	143	15	48	79	55	79	40	143	119	128	64	88	134	150	134	134	9	40	24	119	107	95	95	119	103	91	114	79	213	134	150	79
95	103	167	95	134	95	15	64	134	24	40	70	55	79	40	134	110	119	55	88	143	150	119	134	9	40	24	110	102	95	95	128	110	91	123	91	213	143	150	79
88	110	158	88	119	95	15	64	134	24	40	70	55	79	40	143	110	128	55	79	143	150	128	128	0	48	24	119	107	95	103	119	110	87	123	87	207	134	150	79
88	103	150	88	119	88	24	79	134	15	24	70	64	70	40	128	110	128	55	88	134	150	134	134	9	48	24	103	96	88	95	110	110	91	123	91	213	128	150	79
79	103	150	88	119	88	15	70	119	24	40	70	55	79	40	143	110	119	48	95	134	150	128	143	9	40	31	119	107	95	95	110	103	91	114	99	207	128	143	79
88	119	150	88	119	88	31	64	119	15	40	79	64	79	40	134	119	110	55	88	143	150	128	128	9	48	40	103	99	95	110	119	110	87	114	91	207	134	150	79
79	103	150	88	128	88	24	70	110	24	31	88	48	79	31	134	103	119	55	95	143	150	119	134	15	40	40	103	99	95	103	110	103	91	111	95	213	134	150	79
88	110	143	88	128	88	15	64	103	15	31	70	55	79	40	134	110	119	48	88	128	150	119	128	15	40	31	110	99	88	103	119	119	95	103	91	207	128	150	79
79	103	150	88	119	103	15	70	110	24	24	64	64	79	48	143	119	119	48	79	134	143	128	128	24	24	31	119	111	103	95	110	103	91	107	99	207	119	150	70
88	110	167	88	119	88	9	64	95	15	24	79	55	70	40	143	119	103	48	79	128	150	119	128	15	31	31	103	99	95	95	119	103	87	107	95	207	128	150	79
79	103	158	95	128	95	15	64	95	24	31	55	55	70	48	143	110	110	40	79	128	143	119	119	15	40	31	95	91	88	88	119	110	87	103	99	213	119	143	79
88	110	158	95	119	95	24	64	95	15	24	55	55	79	40	134	110	119	40	79	128	150	128	119	24	40	40	119	114	110	95	110	95	91	111	91	198	119	150	70
88	103	158	79	128	95	31	48	88	24	24	55	55	70	40	143	110	119	40	88	128	150	119	128	15	40	31	119	107	95	95	128	110	91	127	87	207	119	143	70
79	103	143	70	119	95	15	55	103	24	40	55	55	79	40	143	119	110	48	88	134	134	128	128	24	40	40	119	103	88	103	119	110	91	127	87	198	119	143	70
95	110	150	88	119	103	15	64	88	15	31	55	55	70	40	150	110	119	48	88	143	143	119	128	24	40	31	110	95	79	88	119	110	111	103	95	207	110	143	70
88	95	150	79	128	88	15	64	95	24	31	48	64	70	31	134	110	110	40	88	128	143	128	128	24	40	31	103	87	70	95	110	110	111	103	95	198	119	143	79
88	119	143	79	119	88	15	64	95	24	40	55	64	70	40	134	103	110	40	79	128	134	128	128	24	40	31	103	87	70	88	119	103	119	111	91	213	128	143	70
95	119	150	88	119	95	9	55	88	31	31	55	48	79	40	134	119	110	55	95	143	134	119	128	24	40	31	110	87	64	95	128	103	111	111	95	198	103	128	70
95	103	150	64	128	95	15	70	95	24	31	55	64	70	40	134	110	110	48	88	128	143	128	119	15	40	24	88	76	64	95	119	103	111	111	87	207	119	143	70
95	103	143	64	119	88	15	70	88	24	24	64	55	79	40	143	110	119	55	88	128	134	128	143	31	48	31	103	87	70	88	119	103	91	111	84	198	103	143	64
88	119	158	64	119	95	15	64	95	31	31	55	55	70	40	134	110	119	55	88	134	134	119	128	24	55	31	103	87	70	95	119	95	87	111	84	198	119	134	70
79	103	150	64	119	88	24	95	95	31	31	55	64	70	40	134	110	110	55	79	134	143	128	134	31	48	24	110	102	95	88	119	95	95	99	87	213	110	143	70
79	103	150	88	128	103	15	88	88	24	24	55	55	79	40	143	119	119	48	88	134	128	128	128	31	48	31	119	103	88	95	119	95	103	95	79	213	119	143	64
88	110	158	79	128	103	24	88	95	24	31	64	55	79	40	134	110	110	55	79	143	134	110	128	31	48	31	110	95	79	88	119	103	87	87	75	213	119	128	64
79	103	158	70	134	103	24	88	103	24	31	64	64	79	48	134	110	110	48	88	143	128	119	119	31	48	48	119	99	79	95	128	103	64	84	75	207	110	134	70
88	110	150	79	103	103	15	88	88	31	24	55	55	79	40	134	110	110	55	88	143	128	119	134	31	55	40	103	87	70	88	110	95	59	84	67	213	110	134	79
79	103	158	64	110	95	15	70	88	24	31	55	55	79	40	134	119	110	48	79	134	134	119	134	31	48	31	110	90	70	88	128	95	64	84	64	207	119	143	79
88	103	158	64	103	88	24	88	88	24	31	48	55	70	40	134	110	110	48	88	143	150	128	134	40	48	31	103	91	79	88	119	95	72	84	59	198	119	143	79
88	110	167	70	119	103	9	70	88	24	31	48	64	70	31	128	119	110	55	79	143	134	119	128	31	48	31	119	99	79	95	110	103	64	84	67	207	119	143	95
88	103	158	79	119	88	15	88	95	31	48	55	48	70	40	150	110	110	48	88	150	128	119	143	31	48	31	110	99	88	88	110	103	67	79	67	213	110	143	88
88	110	150	70	128	103	31	70	103	31	40	48	55	70	40	134	110	103	48	88	143	134	110	150	31	55	31	103	91	79	88	110	95	75	91	52	213	119	143	88
95	95	158	64	143	88	31	70	119	31	40	55	55	70	40	150	110	103	48	95	143	134	119	143	31	48	40	110	95	79	88	110	95	72	75	64	213	110	143	88
95	103	150	70	143	103	31	64	95	31	31	55	55	70	40	143	119	103	55	95	134	143	110	143	31	31	31	95	87	79	70	103	79	67	75	59	207	110	143	95
103	128	158	64	110	95	31	70	110	24	40	55	55	70	40	143	119	128	48	95	150	128	110	143	31	40	48	110	95	79	79	103	95	64	79	59	213	103	143	110
95	128	158	95	134	119	31	79	110	31	31	48	55	70	40	134	119	128	48	103	150	143	110	134	31	40	31	110	99	88	70	95	88	64	79	59	213	110	143	95
103	119	150	88	134	110	31	88	103	31	31	55	55	79	40	143	128	110	48	95	143	150	128	128	31	31	48	110	99	88	70	103	88	75	87	59	213	128	150	103
110	110	150	88	150	110	31	79	95	31	31	64	55	70	40	134	119	119	48	110	158	158	110	134	31	40	40	110	102	95	79	95	88	75	84	67	207	119	143	103
103	103	150	70	128	103	31	88	95	24	40	48	48	70	48	134	128	110	48	103	143	158	110	134	31	31	40	134	119	103	79	95	88	75	84	75	207	110	150	103
103	103	158	55	110	95	24	95	95	24	31	48	55	79	48	143	119	110	48	103	143	174	110	143	40	40	48	134	122	110	79	103	79	87	84	72	213	119	143	110
95	103	150	48	119	88	31	88	95	31	40	70	55	70	48	134	128	110	55	95	143	158	134	150	31	40	40	128	111	95	88	103	88	91	84	72	207	103	150	103
103	110	143	48	128	95	31	79	95	24	40	64	55	70	55	143	128	110	55	95	134	158	119	134	31	48	40	119	107	95	88	95	79	87	79	67	198	119	150	119
95	110	143	48	103	95	40	95	95	24	31	64	55	70	55	143	128	119	48	95	143	143	119	134	31	48	48	110	99	88	88	95	88	91	84	64	198	110	167	110
103	110	134	70	103	95	40	88	79	15	24	79	55	88	48	134	128	110	55	95	134	143	119	134	31	48	40	119	107	95	88	88	79	79	84	72	207	95	158	110
95	88	134	70	95	88	40	103	79	24	31	79	55	70	48	143	134	110	48	88	150	143	110	128	31	55	40	110	99	88	79	95	79	79	79	67	213	110	158	110
79	79	128	79	119	103	40	88	88	24	31	70	64	70	55	134	134	110	48	95	143	134	103	119	24	55	48	110	102	95	88	88	88	75	84	64	207	119	150	110
88	88	128	88	95	95	40	95	88	24	24	88	55	79	48	143	134	103	55	88	134	134	119	134	31	48	40	95	87	79	88	88	70	84	87	64	189	143	150	110
70	88	128	79	110	88	40	88	95	24	31	88	64	88	48	134	128	103	48	95	128	134	103	119	31	48	55	119	107	95	88	88	88	87	84	67	189	119	174	110
95	88	128	70	103	88	48	110	88	24	24	88	55	88	48	143	128	110	55	95	128	128	103	134	31	55	48	128	119	110	79	88	70	87	84	79	207	110	158	110
79	88	128	55	119	79	48	103	88	31	24	79	64	79	55	143	158	110	48	88	128	128	103	134	31	48	48	128	116	103	88	70	79	87	79	67	183	110	143	110
79	88	134	55	95	70	48	110	88	24	24	79	48	79	64	150	150	103	55	88	143	134	119	150	31	48	48	110	102	95	88	79	70	84	84	72	189	110	150	110
95	79	128	64	95	79	40	103	103	31	24	79	55	79	64	158	150	110	48	95	134	128	110	134	31	48	40	119	111	103	88	88	88	84	87	79	167	110	167	103
79	95	128	55	95	88	40	95	119	15	24	79	55	79	55	150	158	110	55	103	143	134	103	128	31	48	48	110	107	103	88	79	88	75	91	64	174	119	150	103
88	79	110	70	95	103	48	95	110	31	24	70	64	79	48	150	158	110	48	88	143	119	103	128	40	40	48	119	111	103	88	95	79	75	91	67	174	128	134	110
88	79	119	55	95	103	48	95	103	24	31	64	70	79	55	158	167	119	48	88	143	119	95	128	31	48	48	119	107	95	95	79	79	75	87	67	158	119	134	110
79	70	103	64	95	95	48	103	110	40	24	64	55	88	64	150	158	119	48	88	128	128	95	103	31	40	48	110	102	95	88	79	79	79	91	84	143	103	128	103
70	79	119	64	110	95	55	119	110	24	31	88	64	79	64	150	174	128	48	79	128	134	95	110	24	31	31	110	107	103	88	88	70	79	91	72	158	103	134	110
88	70	119	64	134	95	48	103	95	31	48	70	55	79	64	174	174	119	40	88	128	119	95	88	24	31	31	134	127	119	79	64	70	84	84	84	150	95	128	119
88	79	119	55	128	88	40	103	103	31	31	55	64	88	64	150	158	103	48	88	128	128	95	103	15	31	31	134	122	110	95	70	70	79	95	79	150	95	119	119
79	79	119	55	128	79	48	110	88	24	31	55	64	79	70	158	167	119	48	95	128	119	103	95	31	40	40	128	116	103	88	70	79	84	99	79	150	88	134	110
79	79	119	64	128	79	40	103	103	31	31	79	64	88	64	158	183	128	48	95	119	119	95	95	24	31	48	119	107	95	79	64	79	84	95	79	150	79	150	110
88	79	119	64	119	70	40	103	110	31	40	103	55	88	70	174	167	119	48	95	128	110	95	95	24	40	40	128	116	103	88	70	79	87	91	91	158	70	134	95
103	79	119	64	119	79	40	103	110	24	31	88	55	103	64	150	158	119	55	95	119	110	88	95	31	40	40	119	99	79	88	70	79	84	107	72	158	70	143	88
95	79	110	79	119	79	31	110	110	24	40	95	64	103	55	150	158	110	64	103	128	110	88	95	24	40	48	128	111	95	95	70	79	84	111	79	167	64	128	95
103	70	110	70	110	88	40	88	103	15	24	95	64	88	64	143	150	110	55	103	119	103	88	103	24	55	48	119	107	95	88	64	79	91	99	79	167	70	143	88
88	79	110	79	103	88	31	88	95	31	40	70	64	70	64	134	158	110	70	95	110	110	95	110	15	48	40	134	127	119	88	64	79	99	103	91	158	64	158	95
95	88	103	70	103	95	31	88	95	15	31	64	55	79	64	119	150	110	70	95	110	103	103	110	24	64	48	134	127	119	95	70	79	95	103	87	150	70	150	88
103	79	119	70	128	95	24	79	95	24	24	79	48	79	70	143	158	128	64	95	103	119	95	95	15	55	40	134	122	110	79	70	70	87	91	84	158	64	143	95
95	88	128	70	128	95	24	88	95	31	31	70	64	70	48	128	167	103	55	88	119	110	88	103	24	55	31	150	134	119	79	70	70	87	87	87	150	79	143	88
103	79	143	79	134	88	24	79	103	24	40	70	48	70	55	119	167	95	55	79	119	110	88	95	15	55	48	150	130	110	64	70	70	75	87	91	158	64	134	88
103	88	128	95	143	110	40	95	110	24	31	64	48	64	55	128	128	95	55	88	128	128	95	110	15	55	48	143	123	103	79	70	79	79	87	84	150	55	134	88
97	114	174	104	121	121	27	87	104	27	34	61	61	87	70	157	201	114	97	114	148	121	70	114	44	61	53	121	113	104	114	87	87	82	82	104	191	104	174	131
97	104	174	87	104	121	17	87	104	27	34	77	53	97	61	174	191	114	61	121	174	131	114	114	34	61	61	121	109	97	157	131	121	104	100	109	184	97	174	131
97	114	165	77	104	97	34	77	97	17	44	77	70	97	61	157	184	104	61	114	174	121	104	121	44	61	53	148	139	131	140	121	104	114	96	109	191	87	157	140
97	104	174	70	97	104	34	87	114	34	53	77	61	97	70	165	165	114	61	114	174	114	114	114	34	61	61	148	148	148	148	148	114	114	96	104	201	104	165	148
97	104	165	77	104	121	27	97	114	27	34	97	61	104	70	157	165	121	70	114	165	114	87	114	44	61	61	157	157	157	140	148	114	109	92	114	201	114	165	131
104	104	165	70	104	114	34	97	114	27	53	87	61	104	61	148	157	114	70	104	157	104	97	131	44	53	53	131	126	121	157	157	114	104	100	109	184	104	174	140
114	114	148	70	104	114	27	97	121	17	44	87	70	97	61	148	157	114	61	97	165	104	97	114	34	61	61	121	109	97	140	157	114	100	100	131	174	87	174	140
114	104	157	77	114	114	44	104	140	27	34	97	61	87	70	157	157	114	70	104	157	97	87	114	34	61	61	121	113	104	140	157	97	96	96	114	191	87	157	148
114	97	140	87	121	97	27	97	114	17	34	77	70	97	70	148	148	114	70	104	165	114	97	114	34	61	70	131	122	114	148	140	104	104	96	114	174	77	157	148
114	104	148	87	121	97	17	97	104	27	44	97	70	97	70	165	165	114	70	104	174	114	87	104	34	53	53	140	122	104	140	157	104	100	92	109	174	87	165	157
114	97	148	87	131	87	27	97	114	27	34	114	61	97	61	174	157	140	77	104	184	114	97	114	34	61	61	140	122	104	165	157	104	100	100	117	165	77	157	121
121	97	165	87	121	97	27	97	97	17	44	104	61	87	70	184	165	157	70	87	184	114	104	114	27	61	61	140	127	114	148	165	121	100	92	109	165	87	148	131
121	97	157	87	131	104	34	97	114	27	34	114	70	87	70	165	165	165	77	97	184	114	97	104	34	61	53	140	119	97	157	140	104	114	82	104	174	70	148	148
121	104	165	87	121	114	27	87	104	27	34	104	53	87	87	174	174	184	70	97	191	131	104	104	27	53	53	121	113	104	148	140	97	104	92	96	184	70	148	140
121	114	165	87	131	104	34	87	114	17	34	87	61	87	87	184	184	174	70	97	208	114	121	114	34	61	61	131	114	97	131	140	104	96	92	109	157	77	140	121
121	104	157	87	121	114	34	97	114	27	34	87	70	104	70	165	184	174	77	87	227	97	114	114	34	53	44	121	117	114	148	148	121	96	92	96	157	87	140	148
121	104	157	87	121	104	34	87	131	17	34	77	70	104	70	165	191	157	70	97	191	121	114	121	27	61	44	121	117	114	157	140	121	96	100	100	174	87	140	148
131	114	148	77	140	114	27	104	121	27	34	70	77	104	70	184	208	157	77	97	201	114	121	104	34	70	34	148	148	148	140	140	121	92	96	96	165	97	157	131
131	104	157	97	131	131	27	114	131	17	17	77	70	104	70	157	201	157	70	87	208	104	114	114	34	61	53	157	144	131	148	165	131	96	100	82	165	104	157	157
131	97	157	97	140	121	17	97	131	17	27	87	70	114	87	148	184	165	70	87	208	97	121	104	34	53	53	148	134	121	140	157	114	87	109	96	148	114	148	148
131	97	148	104	131	121	27	114	131	27	17	77	70	104	97	174	174	165	77	87	218	97	114	104	44	61	44	157	144	131	157	174	140	87	100	100	157	104	165	148
157	87	165	104	131	131	17	114	131	17	27	77	70	97	77	165	191	165	77	97	201	104	114	97	34	70	53	140	119	97	148	157	121	87	92	104	148	97	157	140
140	97	157	97	121	131	27	87	131	27	34	77	70	104	70	157	165	157	77	97	201	97	104	97	44	61	44	131	114	97	174	157	131	87	96	92	157	97	140	148
121	87	165	97	131	121	27	97	121	17	34	77	70	104	61	174	157	157	77	97	201	104	114	97	44	70	44	140	119	97	165	165	140	87	92	92	157	114	148	140
121	97	165	97	131	140	34	97	104	27	27	87	61	87	61	184	165	148	87	87	184	104	104	104	34	70	53	140	114	87	174	157	131	96	96	87	148	104	140	157
114	97	148	104	114	140	27	104	104	17	27	70	77	87	70	157	157	148	77	77	218	114	104	97	34	70	53	131	104	77	184	165	140	100	87	96	157	104	140	157
114	97	157	87	121	148	27	104	104	27	17	87	70	77	61	165	165	140	77	87	191	114	104	104	34	61	53	131	109	87	174	157	140	100	92	96	148	104	140	148
104	77	148	97	131	121	27	114	114	17	27	87	61	77	53	148	157	131	77	87	201	97	104	104	34	61	53	121	99	77	174	157	148	96	117	100	165	104	140	148
114	87	157	97	140	114	44	97	114	27	34	104	70	87	61	148	157	121	87	97	208	104	104	104	34	70	61	140	109	77	165	148	131	92	104	87	165	87	140	140
121	97	157	87	140	114	53	104	114	34	34	97	61	87	61	165	157	121	104	121	218	97	97	114	34	70	53	140	114	87	174	157	148	92	104	79	184	77	140	148
121	97	148	97	148	114	44	97	97	27	44	104	61	97	53	148	148	121	97	114	208	97	104	104	34	77	53	140	114	87	165	148	131	92	122	92	174	77	148	148
114	87	157	97	140	114	44	87	104	17	44	97	61	87	70	148	157	131	104	104	218	104	97	97	27	77	53	140	114	87	174	148	131	96	104	87	184	97	140	165
121	97	157	87	131	104	44	87	121	27	44	97	70	97	70	148	148	121	104	121	235	87	97	104	27	77	61	131	117	104	184	140	121	92	109	92	174	97	140	148
121	114	148	97	131	114	44	97	114	17	61	114	61	87	70	140	157	131	114	140	218	97	87	97	27	77	61	157	127	97	174	157	131	96	109	87	184	97	140	131
131	97	148	87	121	104	53	104	121	27	53	104	61	87	61	148	157	114	121	148	227	97	97	114	27	77	61	157	127	97	184	157	131	92	114	100	184	104	148	131
121	121	148	97	121	104	44	97	121	17	53	104	61	77	61	157	174	121	131	157	244	97	97	104	27	87	44	157	127	97	174	140	131	100	131	100	191	87	148	121
121	104	148	97	121	104	53	114	140	27	61	131	61	87	53	157	174	104	157	157	271	97	87	97	27	77	44	148	117	87	184	157	131	109	131	96	191	104	140	121
131	114	157	97	131	114	53	104	121	27	44	114	61	87	61	148	165	114	157	148	252	104	97	104	27	70	53	148	131	114	191	165	131	104	109	104	191	104	140	121
131	121	165	104	131	114	44	131	140	34	53	114	70	77	53	140	165	114	140	165	278	114	87	104	34	70	44	140	119	97	191	165	140	104	109	100	201	87	148	131
131	121	157	97	131	104	44	114	140	27	53	121	70	97	53	148	165	114	131	157	271	97	97	97	27	61	53	148	122	97	201	157	148	100	117	104	201	97	140	140
140	114	157	97	131	114	53	140	157	27	53	148	61	97	53	140	157	104	140	157	278	114	104	104	34	77	44	148	122	97	184	157	140	92	109	114	191	87	140	121
121	114	174	87	140	104	61	131	148	34	70	140	61	97	61	140	148	121	131	165	305	104	104	97	34	70	53	157	136	114	191	165	148	82	122	104	201	97	140	121
131	114	165	97	131	104	53	148	148	44	61	121	61	97	70	148	148	114	131	148	295	104	114	97	44	77	53	165	143	121	184	174	148	104	117	104	191	104	148	121
